item_id_A,item_id_B
2054184,92994
2054186,103958
2054187,95870
2054197,93306
2054204,103634
2054208,93062
2054209,92347
2054211,93135
2054213,92250
2054214,91882
2054225,94441
2054226,94777
2054228,93553
2054237,96813
2054246,96159
2054250,1083380
2054258,98430
2054260,2045630
2054263,952519
2054278,96312
2054289,102268
2054301,96896
2054306,101970
2054307,102263
2054315,92619
2054353,953861
2054355,952402
2054366,97069
2054369,96892
2054370,107119
2054388,104114
2054395,107226
2054399,108293
2054403,107046
2054411,112895
2054413,107148
2054421,97889
2054423,107196
2054425,110708
2054434,102893
2054436,102371
2054438,103495
2054442,91694
2054455,100880
2054459,95938
2054465,104421
2054466,100049
2054469,953099
2054470,953163
2054480,113329
2054487,100148
2054492,103947
2054493,99938
2054527,102325
2054538,104865
2054557,103198
2054564,102751
2054570,105923
2054586,99513
2054590,99848
2054592,952715
2054594,101620
2054597,1857099
2054614,952589
2054619,1148191
2054623,1162325
2054629,108328
2054633,1162331
2054636,948952
2054640,948995
2054646,102203
2054647,105893
2054658,103217
2054665,1086070
2054700,955049
2054704,104908
2054705,98477
2054709,96266
2054710,102625
2054715,98097
2054718,102466
2054719,97515
2054721,103993
2054723,952509
2054731,93056
2054735,958137
2054736,2683635
2054740,104997
2054741,105849
2054744,1090999
2054746,97771
2054749,96126
2054763,92905
2054766,91823
2054767,99180
2054843,95702
2054871,2026619
2054883,1083165
2054884,955235
2054891,106183
2054895,114978
2054902,113503
2054904,1091963
2054929,97085
2054933,1090921
2054934,102475
2054936,102678
2054943,2157042
2054947,96386
2054950,96420
2054991,1087163
2054992,102282
2054997,2682604
2055013,1087347
2055015,102904
2055032,93554
2055033,103592
2055053,105073
2055079,97206
2055087,93376
2055088,94998
2055103,113331
2055105,115338
2055108,115128
2055111,1086612
2055114,92440
2055118,1892276
2055120,92208
2055133,955024
2055153,92887
2055154,92799
2055165,1091785
2055166,101159
2055167,2029570
2055168,2029570
2055182,104321
2055192,953685
2055196,98679
2055198,96689
2055199,101211
2055203,948995
2055205,104283
2055210,97963
2055218,93235
2055272,106675
2055300,112243
2055301,109331
2055338,954635
2055339,952119
2055351,98883
2055357,105781
2055362,114486
2055363,952160
2055366,1867010
2055398,2683639
2055406,97726
2055407,2683812
2055408,2026632
2055448,105788
2055456,102368
2055457,952031
2055462,102378
2055468,102378
2055517,97155
2055529,105261
2055554,100587
2055567,103843
2055572,952565
2055573,953711
2055580,97222
2055595,96977
2055602,952722
2055604,101673
2055614,1091089
2055615,93231
2055616,97428
2055620,93239
2055621,952569
2055630,99506
2055631,99179
2055633,954684
2055635,1091088
2055642,97012
2055645,103031
2055649,1092005
2055655,952141
2055662,1892961
2055663,2011433
2055666,104637
2055668,2025651
2055669,1089451
2055674,958593
2055687,104612
2055688,2025650
2055690,2025648
2055692,1089484
2055694,2025649
2055696,1858036
2055700,1864947
2055706,100378
2055724,105902
2055751,97659
2055759,1089599
2055778,96940
2055810,1084768
2055811,97701
2055821,99750
2055828,104265
2055870,100880
2055897,102183
2055900,100470
2055916,956827
2055921,105497
2055926,102730
2055928,951724
2055929,102366
2055941,2682595
2055949,958171
2055979,951749
2055983,951751
2055986,98473
2055991,98478
2056004,958183
2056008,106690
2056018,100731
2056019,101295
2056024,101192
2056025,101189
2056027,1091026
2056032,952947
2056036,102675
2056047,99986
2056051,97241
2056056,960061
2056058,99038
2056059,102099
2056064,2686010
2056073,955024
2056088,96420
2056091,99673
2056160,105669
2056163,98928
2056185,98260
2056198,105577
2056222,100329
2056223,103134
2056225,99733
2056230,105493
2056237,96558
2056261,95943
2056272,103538
2056274,1094928
2056275,101997
2056302,92246
2056323,952383
2056350,102737
2056353,102353
2056360,105711
2056361,102440
2056367,102646
2056389,102615
2056417,99794
2056426,104754
2056435,105058
2056438,104444
2056459,105409
2056462,104243
2056468,105262
2056514,2139118
2056517,105231
2056518,102353
2056521,102622
2056524,105226
2056525,953102
2056532,104226
2056559,102684
2056568,1091487
2056572,1091017
2056580,1884048
2056583,102573
2056586,102572
2056590,1884050
2056592,104417
2056600,1884049
2056608,95508
2056610,95445
2056612,952976
2056658,2008102
2056662,98381
2056675,1719510
2056679,107127
2056704,110996
2056707,2044205
2056746,107946
2056771,1884156
2056773,2685678
2056774,950729
2056778,1892993
2056779,107967
2056789,111352
2056804,112275
2056814,1894603
2056854,950764
2056855,114247
2056857,108890
2056862,2682415
2056869,113060
2056898,950752
2056900,114485
2056956,1894604
2056958,1722522
2056959,110312
2056963,948878
2057053,106356
2057062,114148
2057067,114148
2057089,949812
2057092,115529
2057094,949922
2057171,1165481
2057211,109352
2057222,2684886
2057255,109357
2057294,109351
2057296,949260
2057298,107832
2057302,949260
2057313,115352
2057341,951238
2057426,113257
2057429,112663
2057432,1090680
2057457,1089548
2057468,1884117
2057500,115743
2057509,950627
2057511,109014
2057517,115181
2057526,950873
2057528,2684719
2057542,113012
2057544,109014
2057556,115599
2057564,106406
2057566,950863
2057572,112787
2057575,111774
2057579,1090159
2057587,114292
2057589,115318
2057591,106970
2057622,112620
2057630,112614
2057649,958013
2057671,950050
2057675,108913
2057676,115390
2057677,109031
2057687,107328
2057688,108319
2057690,115755
2057713,106450
2057717,113529
2057720,110127
2057760,108971
2057762,107023
2057764,113952
2057775,1883990
2057781,106399
2057783,112649
2057789,110844
2057797,109739
2057806,114364
2057807,109929
2057814,115754
2057819,109568
2057829,108525
2057840,112788
2057842,110441
2057843,112788
2057868,948782
2057876,110388
2057886,109250
2057888,2017826
2057891,109031
2057904,109249
2057922,109745
2057930,109028
2057931,109031
2057935,115755
2057944,106221
2057948,110434
2057952,114112
2057953,114040
2057956,110737
2057961,114428
2057965,115749
2057979,108183
2058009,107471
2058010,948647
2058015,950676
2058016,111193
2058018,950609
2058027,948137
2058050,2130405
2058066,106458
2058081,2684642
2058086,114853
2058104,106450
2058109,114652
2058110,2130405
2058111,113892
2058116,114745
2058125,1146377
2058401,951085
2058568,2011623
2058570,108431
2058573,1092117
2058574,108426
2058582,2011591
2058583,108424
2058585,1092119
2058586,2011624
2058659,950800
2058691,2685613
2058716,114990
2058720,2133240
2058725,949182
2058726,1476640
2058729,949603
2058786,948428
2058787,951133
2058790,111662
2058802,2008120
2058814,108959
2058818,949786
2058879,949786
2058887,113983
2058899,114151
2058911,948596
2058913,949554
2058916,107108
2058919,1145064
2058921,948596
2058925,109963
2058926,110734
2058944,948785
2058947,951128
2058980,2047438
2058988,950334
2058993,948766
2059026,107998
2059080,112341
2059081,112898
2059088,114608
2059098,948924
2059122,115660
2059150,106746
2059156,115128
2059164,110127
2059181,107563
2059182,115241
2059183,949965
2059188,112695
2059192,950878
2059193,109014
2059196,114615
2059200,113529
2059211,950878
2059213,110271
2059217,1864078
2059226,1090969
2059227,950367
2059230,110095
2059234,1866379
2059239,114785
2059248,950367
2059266,951046
2059270,109970
2059291,950873
2059344,97578
2059411,1083345
2059516,99900
2059644,97578
2059686,101021
2059698,104647
2059784,952423
2059842,96149
2059844,1083366
2059847,1083264
2059852,103291
2059876,101021
2059887,104985
2059911,102867
2059915,98782
2059924,102175
2059934,98624
2059935,104335
2059950,103098
2059956,97246
2059959,98638
2059980,103585
2059996,952382
2060026,98684
2060034,98851
2060044,100444
2060053,97312
2060058,1083285
2060059,101669
2060063,99365
2060072,102955
2060082,104257
2060102,99344
2060148,96196
2060173,105602
2060185,97578
2060197,104012
2060214,101927
2060220,97223
2060265,1083333
2060275,100260
2060301,95995
2060304,98507
2060323,99291
2060327,951930
2060331,98180
2060335,96607
2060338,101743
2060350,953644
2060353,104698
2060357,96729
2060360,96447
2060369,1083261
2060370,105716
2060373,96447
2060379,100494
2060380,953578
2060394,952426
2060396,100493
2060405,103713
2060406,101729
2060407,97018
2060428,98180
2060433,102485
2060442,95618
2060463,952852
2060465,102123
2060474,96407
2060483,96439
2060489,2138728
2060496,2157478
2060510,96284
2060514,953644
2060515,96486
2060524,100257
2060547,103868
2060548,100419
2060592,113014
2060719,1091106
2060724,1091106
2060774,951027
2060776,113599
2060778,951038
2060944,1085947
2060946,112243
2060949,112243
2061034,110477
2061041,950152
2061043,949526
2061073,113330
2061091,109355
2061093,109354
2061098,109357
2061278,111423
2061285,111423
2061290,112881
2061298,112105
2061300,106701
2061301,112891
2061302,106590
2061303,108294
2061306,107180
2061314,108298
2061318,951262
2061322,951261
2061349,109370
2061357,109563
2061400,115633
2061401,113951
2061406,1085950
2061465,115225
2061499,1085950
2061534,114838
2061539,948970
2061563,951259
2061587,111752
2061649,111377
2061683,948972
2061700,107119
2061706,109297
2061707,111005
2061723,950617
2061737,1085939
2061745,948971
2061761,109755
2061920,106183
2061980,115155
2061983,112893
2061984,115155
2061987,115352
2061993,109485
2061999,112893
2062007,108248
2062057,112796
2062060,112638
2062226,111774
2062228,111774
2062229,111774
2062231,111774
2062246,111402
2062249,1091285
2062272,1170899
2062275,111252
2062285,1858053
2062310,951333
2062321,108332
2062323,109830
2062332,949106
2062336,948278
2062338,949106
2062340,113413
2062343,949104
2062344,113746
2062352,112958
2062355,107026
2062356,112958
2062364,1091319
2062368,949136
2062378,107052
2062379,113018
2062385,1090041
2062386,108040
2062387,951343
2062388,951384
2062393,1090039
2062397,108039
2062400,951230
2062403,951214
2062414,950797
2062416,1864028
2062417,113554
2062420,950797
2062430,110502
2062433,110499
2062439,948386
2062460,108062
2062461,107674
2062478,111878
2062480,111691
2062482,948171
2062483,950198
2062510,111539
2062551,1719997
2062556,1719996
2062557,107368
2062572,1091131
2062576,1091311
2062583,114116
2062597,949319
2062602,110474
2062606,949929
2062617,111374
2062619,949202
2062635,949553
2062641,949301
2062657,949711
2062665,950966
2062666,948261
2062673,108188
2062674,107572
2062677,108215
2062699,948333
2062701,110548
2062726,2130410
2062727,1091124
2062728,110554
2062742,948441
2062752,112349
2062756,113703
2062757,106240
2062758,114278
2062759,109721
2062763,112531
2062791,107521
2062794,109466
2062806,108862
2062841,948551
2062844,109466
2062846,2683916
2062852,110607
2062859,112810
2062862,107521
2062863,950658
2062872,115353
2062873,108597
2062875,110542
2062879,114024
2062881,110540
2062883,110535
2062886,2683943
2062887,950946
2062888,109336
2062891,951264
2062894,110539
2062896,108215
2062906,949306
2062915,110543
2062917,112532
2062918,110538
2062946,110201
2062952,1884080
2062958,114338
2062962,1145539
2062967,115638
2062971,114560
2062976,106819
2062980,948721
2062983,108546
2062986,113968
2062988,113327
2062989,112049
2062990,113706
2062991,1866389
2062995,108543
2063002,1162345
2063005,115659
2063007,113023
2063009,1091355
2063021,2682410
2063024,949008
2063027,1170903
2063031,1100282
2063032,949017
2063041,1091561
2063042,113758
2063048,948847
2063049,2128537
2063050,1089949
2063051,109416
2063055,109374
2063061,109374
2063072,950686
2063073,109551
2063095,108542
2063107,948476
2063108,113327
2063114,113909
2063129,113327
2063138,106750
2063148,115496
2063158,113472
2063173,948600
2063178,1884077
2063203,1100282
2063213,2146678
2063222,1870834
2063232,106719
2063246,2685608
2063247,950964
2063250,106599
2063255,948391
2063258,111656
2063261,113937
2063266,106964
2063267,109336
2063268,950630
2063272,109134
2063274,109131
2063276,113703
2063277,113933
2063279,111400
2063280,115347
2063281,950188
2063294,950188
2063297,114509
2063298,114782
2063301,107837
2063306,113379
2063307,112261
2063313,109131
2063321,112711
2063322,110551
2063324,109442
2063325,108321
2063333,1091510
2063343,107013
2063344,113796
2063345,106360
2063349,112701
2063352,112252
2063356,114509
2063357,115350
2063364,113775
2063369,114705
2063371,113910
2063375,108578
2063378,112257
2063382,110537
2063386,113264
2063387,1091418
2063391,115064
2063395,1890185
2063400,107664
2063403,107129
2063405,107069
2063420,1858052
2063424,115222
2063426,115120
2063432,106475
2063445,949618
2063448,114873
2063456,110533
2063458,1091312
2063490,114102
2063493,2685682
2063495,113249
2063500,110545
2063501,110553
2063507,112056
2063508,108031
2063509,115269
2063520,107654
2063534,950302
2063543,108765
2063551,949326
2063565,1089657
2063589,949278
2063595,108762
2063596,949283
2063600,112411
2063604,950192
2063605,949287
2063609,1148193
2063636,949055
2063672,949104
2063674,106475
2063676,949104
2063678,949104
2063681,114129
2063691,108621
2063700,951333
2063704,113185
2063708,112691
2063709,951089
2063710,949104
2063715,949063
2063716,113483
2063724,109445
2063732,949143
2063737,950160
2063745,1884117
2063748,113599
2063778,2683947
2063786,112674
2063789,107001
2063802,113479
2063815,108032
2063817,108860
2063823,109877
